Census Tract FIPS,demand_covered,percentage,county_name,state_name
48047950100,1,100,Brooks,TX
48049950100,1,100,Brown,TX
48049950700,1,100,Brown,TX
48049950600,1,100,Brown,TX
48049950500,1,100,Brown,TX
48049951000,1,100,Brown,TX
48049951100,1,100,Brown,TX
48049951300,1,100,Brown,TX
48049950800,1,100,Brown,TX
48049950300,1,100,Brown,TX
48049951200,1,100,Brown,TX
48049950900,1,100,Brown,TX
48049950200,1,100,Brown,TX
48051970100,1,100,Burleson,TX
48051970300,1,100,Burleson,TX
48051970400,1,100,Burleson,TX
48051970500,1,100,Burleson,TX
48051970200,1,100,Burleson,TX
48053960200,1,100,Burnet,TX
48053960500,1,100,Burnet,TX
48053960600,1,100,Burnet,TX
48053960700,1,100,Burnet,TX
48053960300,1,100,Burnet,TX
48053960400,1,100,Burnet,TX
48053960100,1,100,Burnet,TX
48053960800,1,100,Burnet,TX
48055960600,1,100,Caldwell,TX
48055960300,1,100,Caldwell,TX
48055960400,1,100,Caldwell,TX
48055960200,1,100,Caldwell,TX
48055960102,1,100,Caldwell,TX
48055960500,1,100,Caldwell,TX
48055960700,1,100,Caldwell,TX
48055960101,1,100,Caldwell,TX
48057000300,1,100,Calhoun,TX
48057000100,1,100,Calhoun,TX
48057000500,1,100,Calhoun,TX
48057000200,1,100,Calhoun,TX
48057000400,1,100,Calhoun,TX
48059030101,1,100,Callahan,TX
48059030102,1,100,Callahan,TX
48059030200,1,100,Callahan,TX
48061980001,0,0,Cameron,TX
48061980100,0,0,Cameron,TX
48061012305,1,100,Cameron,TX
48061010602,1,100,Cameron,TX
48061011200,1,100,Cameron,TX
48061011301,1,100,Cameron,TX
48061013003,1,100,Cameron,TX
48061013307,1,100,Cameron,TX
48061012301,1,100,Cameron,TX
48061010201,1,100,Cameron,TX
48061013203,1,100,Cameron,TX
48061010900,1,100,Cameron,TX
48061013401,1,100,Cameron,TX
48061013402,1,100,Cameron,TX
48061013500,1,100,Cameron,TX
48061013004,1,100,Cameron,TX
48061013204,1,100,Cameron,TX
48061012304,1,100,Cameron,TX
48061013309,1,100,Cameron,TX
48061014300,1,100,Cameron,TX
48061013306,1,100,Cameron,TX
48061014001,1,100,Cameron,TX
48061013308,1,100,Cameron,TX
48061013801,1,100,Cameron,TX
48061014002,1,100,Cameron,TX
48061010500,1,100,Cameron,TX
48061010700,1,100,Cameron,TX
48061013901,1,100,Cameron,TX
48061012607,1,100,Cameron,TX
48061011903,1,100,Cameron,TX
48061013303,1,100,Cameron,TX
48061013206,1,100,Cameron,TX
48061011100,1,100,Cameron,TX
48061013104,1,100,Cameron,TX
48061011302,1,100,Cameron,TX
48061013802,1,100,Cameron,TX
48061013102,1,100,Cameron,TX
48061013600,1,100,Cameron,TX
48061013902,1,100,Cameron,TX
48061011000,1,100,Cameron,TX
48061013002,1,100,Cameron,TX
48061012800,1,100,Cameron,TX
48061012608,1,100,Cameron,TX
48061012613,1,100,Cameron,TX
48061012506,1,100,Cameron,TX
48061013903,1,100,Cameron,TX
48061011802,1,100,Cameron,TX
48061011801,1,100,Cameron,TX
48061013205,1,100,Cameron,TX
48061011901,1,100,Cameron,TX
48061013106,1,100,Cameron,TX
48061010401,1,100,Cameron,TX
48061012402,1,100,Cameron,TX
48061010301,1,100,Cameron,TX
48061012508,1,100,Cameron,TX
48061013700,1,100,Cameron,TX
48061012101,1,100,Cameron,TX
48061012612,1,100,Cameron,TX
48061011902,1,100,Cameron,TX
48061012700,1,100,Cameron,TX
48061013305,1,100,Cameron,TX
48061011500,1,100,Cameron,TX
48061012900,1,100,Cameron,TX
48061014500,1,100,Cameron,TX
48061012002,1,100,Cameron,TX
48061011600,1,100,Cameron,TX
48061014200,1,100,Cameron,TX
48061012401,1,100,Cameron,TX
48061012102,1,100,Cameron,TX
48061012001,1,100,Cameron,TX
48061010800,1,100,Cameron,TX
48061012507,1,100,Cameron,TX
48061010203,1,100,Cameron,TX
48061013207,1,100,Cameron,TX
48061010601,1,100,Cameron,TX
48061012609,1,100,Cameron,TX
48061010402,1,100,Cameron,TX
48061011400,1,100,Cameron,TX
48061011700,1,100,Cameron,TX
48061012200,1,100,Cameron,TX
48061012505,1,100,Cameron,TX
48061010100,1,100,Cameron,TX
48061012504,1,100,Cameron,TX
48061010302,1,100,Cameron,TX
48061014400,1,100,Cameron,TX
48061014100,1,100,Cameron,TX
48063950200,1,100,Camp,TX
48063950102,1,100,Camp,TX
48063950101,1,100,Camp,TX
48065950200,1,100,Carson,TX
48065950100,1,100,Carson,TX
48067950300,1,100,Cass,TX
48067950400,1,100,Cass,TX
48067950200,1,100,Cass,TX
48067950500,1,100,Cass,TX
48067950700,1,100,Cass,TX
48067950600,1,100,Cass,TX
48067950100,1,100,Cass,TX
48069950200,1,100,Castro,TX
48069950100,1,100,Castro,TX
48069950300,1,100,Castro,TX
48071710600,0,0,Chambers,TX
48071710500,1,100,Chambers,TX
48071710100,1,100,Chambers,TX
48071710300,1,100,Chambers,TX
48071710401,1,100,Chambers,TX
48071710200,1,100,Chambers,TX
48073951100,1,100,Cherokee,TX
48073950900,1,100,Cherokee,TX
48073950500,1,100,Cherokee,TX
48073951000,1,100,Cherokee,TX
48073950100,1,100,Cherokee,TX
48073950802,1,100,Cherokee,TX
48073950400,1,100,Cherokee,TX
48073950801,1,100,Cherokee,TX
48073950700,1,100,Cherokee,TX
48073950600,1,100,Cherokee,TX
48073950300,1,100,Cherokee,TX
48073950200,1,100,Cherokee,TX
48075950200,1,100,Childress,TX
48075950100,1,100,Childress,TX
48077030200,1,100,Clay,TX
48077030301,1,100,Clay,TX
48077030302,1,100,Clay,TX
48079950100,1,100,Cochran,TX
48081950200,1,100,Coke,TX
48081950100,1,100,Coke,TX
48083950600,1,100,Coleman,TX
48083950300,1,100,Coleman,TX
48083950700,1,100,Coleman,TX
48085031645,1,100,Collin,TX
48085030509,1,100,Collin,TX
48085031706,1,100,Collin,TX
48085031626,1,100,Collin,TX
48085031719,1,100,Collin,TX
48085030506,1,100,Collin,TX
48085031661,1,100,Collin,TX
48085030510,1,100,Collin,TX
48085030507,1,100,Collin,TX
48085031654,1,100,Collin,TX
48085031628,1,100,Collin,TX
48085031718,1,100,Collin,TX
48085031664,1,100,Collin,TX
48085031717,1,100,Collin,TX
48085031662,1,100,Collin,TX
48085031408,1,100,Collin,TX
48085031656,1,100,Collin,TX
48085031716,1,100,Collin,TX
48085031630,1,100,Collin,TX
48085031663,1,100,Collin,TX
48085031715,1,100,Collin,TX
48085032008,1,100,Collin,TX
48085031711,1,100,Collin,TX
48085031641,1,100,Collin,TX
48085031642,1,100,Collin,TX
48085031806,1,100,Collin,TX
48085031647,1,100,Collin,TX
48085030527,1,100,Collin,TX
48085031655,1,100,Collin,TX
48085031704,1,100,Collin,TX
48085031623,1,100,Collin,TX
48085031202,1,100,Collin,TX
48085031659,1,100,Collin,TX
48085030529,1,100,Collin,TX
48085031627,1,100,Collin,TX
48085030701,1,100,Collin,TX
48085031633,1,100,Collin,TX
48085032012,1,100,Collin,TX
48085031314,1,100,Collin,TX
48085030512,1,100,Collin,TX
48085031657,1,100,Collin,TX
48085031201,1,100,Collin,TX
48085030201,1,100,Collin,TX
48085030518,1,100,Collin,TX
48085030403,1,100,Collin,TX
48085031611,1,100,Collin,TX
48085030302,1,100,Collin,TX
48085031635,1,100,Collin,TX
48085030521,1,100,Collin,TX
48085031708,1,100,Collin,TX
48085031625,1,100,Collin,TX
48085030202,1,100,Collin,TX
48085031660,1,100,Collin,TX
48085031624,1,100,Collin,TX
48085031312,1,100,Collin,TX
48085030405,1,100,Collin,TX
48085030516,1,100,Collin,TX
48085031639,1,100,Collin,TX
48085031643,1,100,Collin,TX
48085030604,1,100,Collin,TX
48085031649,1,100,Collin,TX
48085030525,1,100,Collin,TX
48085031634,1,100,Collin,TX
48085030504,1,100,Collin,TX
48085031807,1,100,Collin,TX
48085030517,1,100,Collin,TX
48085031646,1,100,Collin,TX
48085031411,1,100,Collin,TX
48085030524,1,100,Collin,TX
48085030531,1,100,Collin,TX
48085031613,1,100,Collin,TX
48085030801,1,100,Collin,TX
48085031508,1,100,Collin,TX
48085031621,1,100,Collin,TX
48085031629,1,100,Collin,TX
48085031622,1,100,Collin,TX
48085031507,1,100,Collin,TX
48085031632,1,100,Collin,TX
48085031805,1,100,Collin,TX
48085031637,1,100,Collin,TX
48085031631,1,100,Collin,TX
48085031658,1,100,Collin,TX
48085031648,1,100,Collin,TX
48085030530,1,100,Collin,TX
48085030301,1,100,Collin,TX
48085031504,1,100,Collin,TX
48085031316,1,100,Collin,TX
48085030605,1,100,Collin,TX
48085030404,1,100,Collin,TX
48085030511,1,100,Collin,TX
48085030702,1,100,Collin,TX
48085030505,1,100,Collin,TX
48085030515,1,100,Collin,TX
48085031407,1,100,Collin,TX
48085030519,1,100,Collin,TX
48085031653,1,100,Collin,TX
48085031612,1,100,Collin,TX
48085030304,1,100,Collin,TX
48085030508,1,100,Collin,TX
48085031317,1,100,Collin,TX
48085032009,1,100,Collin,TX
48085031713,1,100,Collin,TX
48085030406,1,100,Collin,TX
48085031900,1,100,Collin,TX
48085030303,1,100,Collin,TX
48085030528,1,100,Collin,TX
48085031004,1,100,Collin,TX
48085031505,1,100,Collin,TX
48085030520,1,100,Collin,TX
48085031802,1,100,Collin,TX
48085030203,1,100,Collin,TX
48085031638,1,100,Collin,TX
48085030601,1,100,Collin,TX
48085031308,1,100,Collin,TX
48085031712,1,100,Collin,TX
48085032011,1,100,Collin,TX
48085030407,1,100,Collin,TX
48085031652,1,100,Collin,TX
48085031311,1,100,Collin,TX
48085031410,1,100,Collin,TX
48085031636,1,100,Collin,TX
48085031720,1,100,Collin,TX
48085030522,1,100,Collin,TX
48085031003,1,100,Collin,TX
48085030802,1,100,Collin,TX
48085031001,1,100,Collin,TX
48085031309,1,100,Collin,TX
48085031709,1,100,Collin,TX
48085030514,1,100,Collin,TX
48085032010,1,100,Collin,TX
48085031714,1,100,Collin,TX
48085032003,1,100,Collin,TX
48085031640,1,100,Collin,TX
48085030526,1,100,Collin,TX
48085030603,1,100,Collin,TX
48085030523,1,100,Collin,TX
48085031506,1,100,Collin,TX
48085031409,1,100,Collin,TX
48085030100,1,100,Collin,TX
48085031313,1,100,Collin,TX
48085031100,1,100,Collin,TX
48085032013,1,100,Collin,TX
48085031310,1,100,Collin,TX
48085031406,1,100,Collin,TX
48085030408,1,100,Collin,TX
48085030513,1,100,Collin,TX
48085032004,1,100,Collin,TX
48085031405,1,100,Collin,TX
48085031315,1,100,Collin,TX
48085030900,1,100,Collin,TX
48085031804,1,100,Collin,TX
48085030305,1,100,Collin,TX
48087950300,1,100,Collingsworth,TX
48089750100,1,100,Colorado,TX
48089750200,1,100,Colorado,TX
48089750400,1,100,Colorado,TX
48089750300,1,100,Colorado,TX
48089750500,1,100,Colorado,TX
48091310702,1,100,Comal,TX
48091310903,1,100,Comal,TX
48091310200,1,100,Comal,TX
48091310604,1,100,Comal,TX
48091310404,1,100,Comal,TX
48091310503,1,100,Comal,TX
48091310501,1,100,Comal,TX
48091310608,1,100,Comal,TX
48091310603,1,100,Comal,TX
48091310703,1,100,Comal,TX
48091310801,1,100,Comal,TX
48091310701,1,100,Comal,TX
48091310901,1,100,Comal,TX
48091310100,1,100,Comal,TX
48091310403,1,100,Comal,TX
48091310902,1,100,Comal,TX
48091310502,1,100,Comal,TX
48091310605,1,100,Comal,TX
48091310401,1,100,Comal,TX
48091310606,1,100,Comal,TX
48091310607,1,100,Comal,TX
48091310300,1,100,Comal,TX
48091310704,1,100,Comal,TX
48091310802,1,100,Comal,TX
48093950400,1,100,Comanche,TX
48093950300,1,100,Comanche,TX
48093950100,1,100,Comanche,TX
48093950200,1,100,Comanche,TX
48095950300,1,100,Concho,TX
48097000400,1,100,Cooke,TX
48097000200,1,100,Cooke,TX
48097000900,1,100,Cooke,TX
48097000500,1,100,Cooke,TX
48097000600,1,100,Cooke,TX
48097001100,1,100,Cooke,TX
48097000100,1,100,Cooke,TX
48097000700,1,100,Cooke,TX
48099980000,1,100,Coryell,TX
48099010803,1,100,Coryell,TX
48099010504,1,100,Coryell,TX
48099010300,1,100,Coryell,TX
48099010101,1,100,Coryell,TX
48099010102,1,100,Coryell,TX
48099010702,1,100,Coryell,TX
48099010804,1,100,Coryell,TX
48099010502,1,100,Coryell,TX
48099010701,1,100,Coryell,TX
48099010601,1,100,Coryell,TX
48099010400,1,100,Coryell,TX
48099010202,1,100,Coryell,TX
48099010603,1,100,Coryell,TX
48099010201,1,100,Coryell,TX
48099010604,1,100,Coryell,TX
48099010501,1,100,Coryell,TX
48099010802,1,100,Coryell,TX
48099010503,0,0,Coryell,TX
48101950100,1,100,Cottle,TX
48103950100,1,100,Crane,TX
48105950100,1,100,Crockett,TX
48107950100,1,100,Crosby,TX
48107950300,1,100,Crosby,TX
48107950200,1,100,Crosby,TX
48109950300,1,100,Culberson,TX
48111950300,1,100,Dallam,TX
48111950100,1,100,Dallam,TX
48113980000,0,0,Dallas,TX
48113019900,1,100,Dallas,TX
48113980100,0,0,Dallas,TX
48113014002,1,100,Dallas,TX
48113007824,1,100,Dallas,TX
48113014205,1,100,Dallas,TX
48113013400,1,100,Dallas,TX
48113013104,1,100,Dallas,TX
48113001701,1,100,Dallas,TX
48113018403,1,100,Dallas,TX
48113013618,1,100,Dallas,TX
48113007605,1,100,Dallas,TX
48113014901,1,100,Dallas,TX
48113007906,1,100,Dallas,TX
48113013300,1,100,Dallas,TX
48113013102,1,100,Dallas,TX
48113013713,1,100,Dallas,TX
48113000201,1,100,Dallas,TX
48113017812,1,100,Dallas,TX
48113007912,1,100,Dallas,TX
48113002100,1,100,Dallas,TX
48113007801,1,100,Dallas,TX
48113012603,1,100,Dallas,TX
48113007812,1,100,Dallas,TX
48113007301,1,100,Dallas,TX
48113013500,1,100,Dallas,TX
48113019700,1,100,Dallas,TX
48113016519,1,100,Dallas,TX
48113001203,1,100,Dallas,TX
48113009402,1,100,Dallas,TX
48113007822,1,100,Dallas,TX
48113007903,1,100,Dallas,TX
48113001704,1,100,Dallas,TX
48113006401,1,100,Dallas,TX
48113019600,1,100,Dallas,TX
48113001001,1,100,Dallas,TX
48113009609,1,100,Dallas,TX
48113014703,1,100,Dallas,TX
48113007601,1,100,Dallas,TX
48113009500,1,100,Dallas,TX
48113001102,1,100,Dallas,TX
48113009803,1,100,Dallas,TX
48113016902,1,100,Dallas,TX
48113013608,1,100,Dallas,TX
48113003400,1,100,Dallas,TX
48113019205,1,100,Dallas,TX
48113019301,1,100,Dallas,TX
48113007823,1,100,Dallas,TX
48113000202,1,100,Dallas,TX
48113014603,1,100,Dallas,TX
48113007909,1,100,Dallas,TX
48113016302,1,100,Dallas,TX
48113008603,1,100,Dallas,TX
48113014128,1,100,Dallas,TX
48113014132,1,100,Dallas,TX
48113019800,1,100,Dallas,TX
48113008705,1,100,Dallas,TX
48113004600,1,100,Dallas,TX
48113020100,1,100,Dallas,TX
48113004100,1,100,Dallas,TX
48113020600,1,100,Dallas,TX
48113013717,1,100,Dallas,TX
48113002200,1,100,Dallas,TX
48113012208,1,100,Dallas,TX
48113016409,1,100,Dallas,TX
48113007826,1,100,Dallas,TX
48113014124,1,100,Dallas,TX
48113019041,1,100,Dallas,TX
48113019037,1,100,Dallas,TX
48113014902,1,100,Dallas,TX
48113014204,1,100,Dallas,TX
48113010602,1,100,Dallas,TX
48113019025,1,100,Dallas,TX
48113004000,1,100,Dallas,TX
48113004202,1,100,Dallas,TX
48113004300,1,100,Dallas,TX
48113000605,1,100,Dallas,TX
48113015700,1,100,Dallas,TX
48113009603,1,100,Dallas,TX
48113013617,1,100,Dallas,TX
48113005100,1,100,Dallas,TX
48113013008,1,100,Dallas,TX
48113000702,1,100,Dallas,TX
48113013607,1,100,Dallas,TX
48113009702,1,100,Dallas,TX
48113018127,1,100,Dallas,TX
48113019210,1,100,Dallas,TX
48113020300,1,100,Dallas,TX
48113013005,1,100,Dallas,TX
48113013715,1,100,Dallas,TX
48113014601,1,100,Dallas,TX
48113016624,1,100,Dallas,TX
48113001301,1,100,Dallas,TX
48113019038,1,100,Dallas,TX
48113013711,1,100,Dallas,TX
48113013805,1,100,Dallas,TX
48113013622,1,100,Dallas,TX
48113014119,1,100,Dallas,TX
48113018802,1,100,Dallas,TX
48113013101,1,100,Dallas,TX
48113007604,1,100,Dallas,TX
48113019032,1,100,Dallas,TX
48113001002,1,100,Dallas,TX
48113002702,1,100,Dallas,TX
48113001101,1,100,Dallas,TX
48113013619,1,100,Dallas,TX
48113009607,1,100,Dallas,TX
48113014114,1,100,Dallas,TX
48113015306,1,100,Dallas,TX
48113013727,1,100,Dallas,TX
48113004400,1,100,Dallas,TX
48113018142,1,100,Dallas,TX
48113017604,1,100,Dallas,TX
48113014123,1,100,Dallas,TX
48113013626,1,100,Dallas,TX
48113020000,1,100,Dallas,TX
48113019203,1,100,Dallas,TX
48113013726,1,100,Dallas,TX
48113013611,1,100,Dallas,TX
48113003800,1,100,Dallas,TX
48113019400,1,100,Dallas,TX
48113018110,1,100,Dallas,TX
48113007827,1,100,Dallas,TX
48113004800,1,100,Dallas,TX
48113015800,1,100,Dallas,TX
48113016523,1,100,Dallas,TX
48113014126,1,100,Dallas,TX
48113007805,1,100,Dallas,TX
48113007101,1,100,Dallas,TX
48113018140,1,100,Dallas,TX
48113000606,1,100,Dallas,TX
48113001302,1,100,Dallas,TX
48113013004,1,100,Dallas,TX
48113014135,1,100,Dallas,TX
48113020700,1,100,Dallas,TX
48113015303,1,100,Dallas,TX
48113019502,1,100,Dallas,TX
48113013719,1,100,Dallas,TX
48113010500,1,100,Dallas,TX
48113008801,1,100,Dallas,TX
48113019036,1,100,Dallas,TX
48113019031,1,100,Dallas,TX
48113007810,1,100,Dallas,TX
48113014307,1,100,Dallas,TX
48113016002,1,100,Dallas,TX
48113018129,1,100,Dallas,TX
48113011002,1,100,Dallas,TX
48113007911,1,100,Dallas,TX
48113009103,1,100,Dallas,TX
48113010703,1,100,Dallas,TX
48113013722,1,100,Dallas,TX
48113014138,1,100,Dallas,TX
48113017808,1,100,Dallas,TX
48113012702,1,100,Dallas,TX
48113020200,1,100,Dallas,TX
48113016100,1,100,Dallas,TX
48113019023,1,100,Dallas,TX
48113016412,1,100,Dallas,TX
48113009701,1,100,Dallas,TX
48113018120,1,100,Dallas,TX
48113013806,1,100,Dallas,TX
48113014121,1,100,Dallas,TX
48113007809,1,100,Dallas,TX
48113016903,1,100,Dallas,TX
48113014129,1,100,Dallas,TX
48113014501,1,100,Dallas,TX
48113013007,1,100,Dallas,TX
48113014405,1,100,Dallas,TX
48113000404,1,100,Dallas,TX
48113007819,1,100,Dallas,TX
48113019042,1,100,Dallas,TX
48113008200,1,100,Dallas,TX
48113013625,1,100,Dallas,TX
48113010102,1,100,Dallas,TX
48113017605,1,100,Dallas,TX
48113012209,1,100,Dallas,TX
48113003901,1,100,Dallas,TX
48113017811,1,100,Dallas,TX
48113013902,1,100,Dallas,TX
48113019028,1,100,Dallas,TX
48113004201,1,100,Dallas,TX
48113001502,1,100,Dallas,TX
48113007913,1,100,Dallas,TX
48113014134,1,100,Dallas,TX
48113013725,1,100,Dallas,TX
48113016607,1,100,Dallas,TX
48113013712,1,100,Dallas,TX
48113012900,1,100,Dallas,TX
48113014001,1,100,Dallas,TX
48113001204,1,100,Dallas,TX
48113013901,1,100,Dallas,TX
48113014701,1,100,Dallas,TX
48113001504,1,100,Dallas,TX
48113013804,1,100,Dallas,TX
48113009608,1,100,Dallas,TX
48113019016,1,100,Dallas,TX
48113001202,1,100,Dallas,TX
48113018206,1,100,Dallas,TX
48113016615,1,100,Dallas,TX
48113001703,1,100,Dallas,TX
48113014403,1,100,Dallas,TX
48113015304,1,100,Dallas,TX
48113006402,1,100,Dallas,TX
48113018137,1,100,Dallas,TX
48113014120,1,100,Dallas,TX
48113007302,1,100,Dallas,TX
48113010904,1,100,Dallas,TX
48113010903,1,100,Dallas,TX
48113016802,1,100,Dallas,TX
48113001400,1,100,Dallas,TX
48113008000,1,100,Dallas,TX
48113014103,1,100,Dallas,TX
48113003101,1,100,Dallas,TX
48113003902,1,100,Dallas,TX
48113007914,1,100,Dallas,TX
48113014408,1,100,Dallas,TX
48113000603,1,100,Dallas,TX
48113014407,1,100,Dallas,TX
48113019213,1,100,Dallas,TX
48113018139,1,100,Dallas,TX
48113018505,1,100,Dallas,TX
48113018501,1,100,Dallas,TX
48113016513,1,100,Dallas,TX
48113018136,1,100,Dallas,TX
48113009401,1,100,Dallas,TX
48113006301,1,100,Dallas,TX
48113014602,1,100,Dallas,TX
48113013716,1,100,Dallas,TX
48113018205,1,100,Dallas,TX
48113018506,1,100,Dallas,TX
48113014203,1,100,Dallas,TX
48113007902,1,100,Dallas,TX
48113019100,1,100,Dallas,TX
48113019302,1,100,Dallas,TX
48113013009,1,100,Dallas,TX
48113012210,1,100,Dallas,TX
48113017602,1,100,Dallas,TX
48113018130,1,100,Dallas,TX
48113014131,1,100,Dallas,TX
48113009611,1,100,Dallas,TX
48113003700,1,100,Dallas,TX
48113018134,1,100,Dallas,TX
48113008802,1,100,Dallas,TX
48113018121,1,100,Dallas,TX
48113008900,1,100,Dallas,TX
48113014306,1,100,Dallas,TX
48113012211,1,100,Dallas,TX
48113006502,1,100,Dallas,TX
48113016620,1,100,Dallas,TX
48113018132,1,100,Dallas,TX
48113011103,1,100,Dallas,TX
48113019024,1,100,Dallas,TX
48113017900,1,100,Dallas,TX
48113018600,1,100,Dallas,TX
48113015403,1,100,Dallas,TX
48113009900,1,100,Dallas,TX
48113009604,1,100,Dallas,TX
48113013718,1,100,Dallas,TX
48113014133,1,100,Dallas,TX
48113002400,1,100,Dallas,TX
48113016518,1,100,Dallas,TX
48113013605,1,100,Dallas,TX
48113017806,1,100,Dallas,TX
48113004700,1,100,Dallas,TX
48113016502,1,100,Dallas,TX
48113012301,1,100,Dallas,TX
48113001600,1,100,Dallas,TX
48113019212,1,100,Dallas,TX
48113015305,1,100,Dallas,TX
48113014702,1,100,Dallas,TX
48113014310,1,100,Dallas,TX
48113000405,1,100,Dallas,TX
48113013720,1,100,Dallas,TX
48113013620,1,100,Dallas,TX
48113016622,1,100,Dallas,TX
48113014309,1,100,Dallas,TX
48113016511,1,100,Dallas,TX
48113012206,1,100,Dallas,TX
48113006900,1,100,Dallas,TX
48113016201,1,100,Dallas,TX
48113008704,1,100,Dallas,TX
48113015204,1,100,Dallas,TX
48113019034,1,100,Dallas,TX
48113012100,1,100,Dallas,TX
48113012800,1,100,Dallas,TX
48113018203,1,100,Dallas,TX
48113001800,1,100,Dallas,TX
48113015202,1,100,Dallas,TX
48113019501,1,100,Dallas,TX
48113011702,1,100,Dallas,TX
48113009610,1,100,Dallas,TX
48113015900,1,100,Dallas,TX
48113014137,1,100,Dallas,TX
48113018801,1,100,Dallas,TX
48113018204,1,100,Dallas,TX
48113014502,1,100,Dallas,TX
48113016618,1,100,Dallas,TX
48113017606,1,100,Dallas,TX
48113019033,1,100,Dallas,TX
48113016704,1,100,Dallas,TX
48113013610,1,100,Dallas,TX
48113016522,1,100,Dallas,TX
48113019043,1,100,Dallas,TX
48113001900,1,100,Dallas,TX
48113014308,1,100,Dallas,TX
48113015206,1,100,Dallas,TX
48113018002,1,100,Dallas,TX
48113016610,1,100,Dallas,TX
48113016617,1,100,Dallas,TX
48113018111,1,100,Dallas,TX
48113008100,1,100,Dallas,TX
48113015205,1,100,Dallas,TX
48113007700,1,100,Dallas,TX
48113016626,1,100,Dallas,TX
48113009605,1,100,Dallas,TX
48113013609,1,100,Dallas,TX
48113008604,1,100,Dallas,TX
48113009804,1,100,Dallas,TX
48113013010,1,100,Dallas,TX
48113000100,1,100,Dallas,TX
48113018118,1,100,Dallas,TX
48113016517,1,100,Dallas,TX
48113014130,1,100,Dallas,TX
48113008500,1,100,Dallas,TX
48113018133,1,100,Dallas,TX
48113019208,1,100,Dallas,TX
48113017703,1,100,Dallas,TX
48113013105,1,100,Dallas,TX
48113016406,1,100,Dallas,TX
48113011105,1,100,Dallas,TX
48113015600,1,100,Dallas,TX
48113005901,1,100,Dallas,TX
48113009301,1,100,Dallas,TX
48113000701,1,100,Dallas,TX
48113006100,1,100,Dallas,TX
48113017814,1,100,Dallas,TX
48113018900,1,100,Dallas,TX
48113013721,1,100,Dallas,TX
48113009104,1,100,Dallas,TX
48113009105,1,100,Dallas,TX
48113009802,1,100,Dallas,TX
48113015500,1,100,Dallas,TX
48113020500,1,100,Dallas,TX
48113013011,1,100,Dallas,TX
48113006302,1,100,Dallas,TX
48113005500,1,100,Dallas,TX
48113005000,1,100,Dallas,TX
48113018105,1,100,Dallas,TX
48113008703,1,100,Dallas,TX
48113001503,1,100,Dallas,TX
48113017500,1,100,Dallas,TX
48113007815,1,100,Dallas,TX
48113007821,1,100,Dallas,TX
48113015100,1,100,Dallas,TX
48113019013,1,100,Dallas,TX
48113016509,1,100,Dallas,TX
48113015404,1,100,Dallas,TX
48113010805,1,100,Dallas,TX
48113005902,1,100,Dallas,TX
48113004900,1,100,Dallas,TX
48113013606,1,100,Dallas,TX
48113009303,1,100,Dallas,TX
48113006002,1,100,Dallas,TX
48113016410,1,100,Dallas,TX
48113019027,1,100,Dallas,TX
48113007910,1,100,Dallas,TX
48113018700,1,100,Dallas,TX
48113018128,1,100,Dallas,TX
48113013624,1,100,Dallas,TX
48113016616,1,100,Dallas,TX
48113018141,1,100,Dallas,TX
48113013803,1,100,Dallas,TX
48113016619,1,100,Dallas,TX
48113014136,1,100,Dallas,TX
48113016001,1,100,Dallas,TX
48113014406,1,100,Dallas,TX
48113016705,1,100,Dallas,TX
48113018401,1,100,Dallas,TX
48113002701,1,100,Dallas,TX
48113014127,1,100,Dallas,TX
48113019021,1,100,Dallas,TX
48113010101,1,100,Dallas,TX
48113017101,1,100,Dallas,TX
48113000300,1,100,Dallas,TX
48113013621,1,100,Dallas,TX
48113012400,1,100,Dallas,TX
48113011101,1,100,Dallas,TX
48113019202,1,100,Dallas,TX
48113019211,1,100,Dallas,TX
48113011300,1,100,Dallas,TX
48113006800,1,100,Dallas,TX
48113005300,1,100,Dallas,TX
48113016803,1,100,Dallas,TX
48113014115,1,100,Dallas,TX
48113006001,1,100,Dallas,TX
48113010704,1,100,Dallas,TX
48113016413,1,100,Dallas,TX
48113013200,1,100,Dallas,TX
48113019039,1,100,Dallas,TX
48113000500,1,100,Dallas,TX
48113019020,1,100,Dallas,TX
48113017102,1,100,Dallas,TX
48113011602,1,100,Dallas,TX
48113017805,1,100,Dallas,TX
48113018135,1,100,Dallas,TX
48113015401,1,100,Dallas,TX
48113013714,1,100,Dallas,TX
48113011601,1,100,Dallas,TX
48113014113,1,100,Dallas,TX
48113017400,1,100,Dallas,TX
48113017305,1,100,Dallas,TX
48113011701,1,100,Dallas,TX
48113007825,1,100,Dallas,TX
48113008701,1,100,Dallas,TX
48113006700,1,100,Dallas,TX
48113014312,1,100,Dallas,TX
48113017301,1,100,Dallas,TX
48113017201,1,100,Dallas,TX
48113013615,1,100,Dallas,TX
48113016516,1,100,Dallas,TX
48113011104,1,100,Dallas,TX
48113011500,1,100,Dallas,TX
48113012601,1,100,Dallas,TX
48113018402,1,100,Dallas,TX
48113010803,1,100,Dallas,TX
48113016621,1,100,Dallas,TX
48113002000,1,100,Dallas,TX
48113005400,1,100,Dallas,TX
48113018138,1,100,Dallas,TX
48113017202,1,100,Dallas,TX
48113019029,1,100,Dallas,TX
48113016611,1,100,Dallas,TX
48113016521,1,100,Dallas,TX
48113017704,1,100,Dallas,TX
48113016401,1,100,Dallas,TX
48113013616,1,100,Dallas,TX
48113009101,1,100,Dallas,TX
